iso,country,region,year,population,life_expectancy,gdp_cap
ARG,Argentina,South America,1987,31184411,71.99,12893.365213792238
ARG,Argentina,South America,1988,31668939,72.13,12465.52655268937
ARG,Argentina,South America,1989,32148137,72.27,11524.338097725538
ARG,Argentina,South America,1990,32618648,72.36,11372.819621463159
ARG,Argentina,South America,1991,33079002,72.59,12238.791242855514
ARG,Argentina,South America,1992,33529320,72.59,13032.802335388847
ARG,Argentina,South America,1993,33970103,72.92,13919.416140716441
ARG,Argentina,South America,1994,34402669,73.26,14546.545792711606
ARG,Argentina,South America,1995,34828168,73.35,13959.99353167241
ARG,Argentina,South America,1996,35246376,73.32,14556.73059834577
ARG,Argentina,South America,1997,35657438,73.48,15556.02508514493
ARG,Argentina,South America,1998,36063451,73.53,15973.069243983333
ARG,Argentina,South America,1999,36467218,73.62,15261.432884734997
ARG,Argentina,South America,2000,36870796,74.18,14975.29372569011
ARG,Argentina,South America,2001,37275644,74.29,14159.594398959278
ARG,Argentina,South America,2002,37681743,74.21,12481.004395152315
ARG,Argentina,South America,2003,38087866,74.32,13439.109452863544
ARG,Argentina,South America,2004,38491970,74.91,14498.76428772027
ARG,Argentina,South America,2005,38892924,75.26,15619.447897514725
ARG,Argentina,South America,2006,39289876,75.36,16705.881179161777
ARG,Argentina,South America,2007,39684303,75.11,18029.672840669522
ARG,Argentina,South America,2008,40080159,75.52,18575.899362075885
ARG,Argentina,South America,2009,40482786,75.62,17302.662914553362
ARG,Argentina,South America,2010,40895751,75.82,18911.81800280425
ARG,Argentina,South America,2011,41320497,75.9,19817.45282492609
ARG,Argentina,South America,2012,41755188,76.01,19392.320781791233
ARG,Argentina,South America,2013,42196034,76.1,19637.74604978278
ARG,Argentina,South America,2014,42637508,76.37,18934.994981414016
ARG,Argentina,South America,2015,43075416,76.53,19243.57503593233
ARG,Argentina,South America,2016,43508459,76.54,18645.086924361076
ARG,Argentina,South America,2017,43937143,76.66,18945.155355230996
ARG,Argentina,South America,2018,44361150,76.81,18282.100441489907
ARG,Argentina,South America,2019,44780675,76.96,17528.654938765438
ARG,Argentina,South America,2020,45195777,77.1,17114.829113348354
ARM,Armenia,Western Asia,1950,1353502,58.53,2012.339690669094
ARM,Armenia,Western Asia,1951,1381870,58.69,2001.893521098222
ARM,Armenia,Western Asia,1952,1418275,59.05,2112.043043133384
ARM,Armenia,Western Asia,1953,1461425,59.4,2182.8278618471695
ARM,Armenia,Western Asia,1954,1510178,59.76,2266.988752981437
ARM,Armenia,Western Asia,1955,1563512,60.11,2435.3592495612443
ARM,Armenia,Western Asia,1956,1620594,60.46,2641.073971025439
ARM,Armenia,Western Asia,1957,1680713,60.81,2667.2335068509615
ARM,Armenia,Western Asia,1958,1743306,61.16,2837.3684212639664
ARM,Armenia,Western Asia,1959,1807908,61.51,2775.1018934591802
ARM,Armenia,Western Asia,1960,1874119,61.86,3003.4582334419533
ARM,Armenia,Western Asia,1961,1941498,62.22,3120.1682304076544
ARM,Armenia,Western Asia,1962,2009524,62.58,3152.867113306435
ARM,Armenia,Western Asia,1963,2077584,62.94,3034.479603712774
ARM,Armenia,Western Asia,1964,2145004,63.31,3378.1316650225363
ARM,Armenia,Western Asia,1965,2211316,63.67,3524.0533655072363
ARM,Armenia,Western Asia,1966,2276038,64.03,3651.442686809271
ARM,Armenia,Western Asia,1967,2339133,64.38,3768.607454129372
ARM,Armenia,Western Asia,1968,2401142,64.71,3945.961004388745
ARM,Armenia,Western Asia,1969,2462938,65.02,3958.9430253623923
ARM,Armenia,Western Asia,1970,2525067,65.29,4218.103416265786
ARM,Armenia,Western Asia,1971,2587716,65.88,4281.892860731239
ARM,Armenia,Western Asia,1972,2650484,66.37,4255.570185294459
ARM,Armenia,Western Asia,1973,2712780,66.89,4561.361098577842
ARM,Armenia,Western Asia,1974,2773750,67.38,4481.680301036503
ARM,Armenia,Western Asia,1975,2832752,67.8,4402.953299829988
ARM,Armenia,Western Asia,1976,2889583,68.26,4325.170152233039
ARM,Armenia,Western Asia,1977,2944375,68.65,4248.321012099342
ARM,Armenia,Western Asia,1978,2997419,68.97,4172.396129136434
ARM,Armenia,Western Asia,1979,3049107,69.22,4097.3858477252525
ARM,Armenia,Western Asia,1980,3099759,69.44,4023.280605040585
ARM,Armenia,Western Asia,1981,3148096,69.75,4090.781281765232
ARM,Armenia,Western Asia,1982,3193696,70.17,4157.5336719587585
ARM,Armenia,Western Asia,1983,3238592,70.12,4135.62909962107
ARM,Armenia,Western Asia,1984,3285593,70.45,4220.648703597798
ARM,Armenia,Western Asia,1985,3335935,70.51,4299.655231291977
ARM,Armenia,Western Asia,1986,3392264,71,4214.404567274245
ARM,Armenia,Western Asia,1987,3451947,71.18,3923.7999097321017
ARM,Armenia,Western Asia,1988,3504667,54.86,3685.5674961415734
ARM,Armenia,Western Asia,1989,3536473,70.44,4121.883614833197
ARM,Armenia,Western Asia,1990,3538164,70.06,3742.4310243957034
ARM,Armenia,Western Asia,1991,3505249,69.69,3335.5952378846696
ARM,Armenia,Western Asia,1992,3442820,68.62,1976.525217699444
ARM,Armenia,Western Asia,1993,3363111,68.93,1845.3142200777793
ARM,Armenia,Western Asia,1994,3283664,69.36,1992.0152390744
ARM,Armenia,Western Asia,1995,3217349,69.87,2173.3587770552713
ARM,Armenia,Western Asia,1996,3168213,70.33,2336.5121366524286
ARM,Armenia,Western Asia,1997,3133081,70.96,2441.179496157297
ARM,Armenia,Western Asia,1998,3108691,71.53,2639.9467708434195
ARM,Armenia,Western Asia,1999,3089020,71.94,2744.4257625395758
ARM,Armenia,Western Asia,2000,3069597,72.35,2924.7445215121074
ARM,Armenia,Western Asia,2001,3050686,72.61,3224.1074558312457
ARM,Armenia,Western Asia,2002,3033976,72.74,3669.34542494733
ARM,Armenia,Western Asia,2003,3017938,72.92,4206.79947467443
ARM,Armenia,Western Asia,2004,3000715,73.19,4673.816502733515
ARM,Armenia,Western Asia,2005,2981262,73.36,5356.596456131665
ARM,Armenia,Western Asia,2006,2958301,73.56,6110.62482282905
ARM,Armenia,Western Asia,2007,2932615,73.89,7011.674125311369
ARM,Armenia,Western Asia,2008,2907615,73.85,7559.926548734959
ARM,Armenia,Western Asia,2009,2888094,73.9,6534.0771515747065
ARM,Armenia,Western Asia,2010,2877314,74.05,6702.829370030521
ARM,Armenia,Western Asia,2011,2876536,74.35,7019.7677484307515
ARM,Armenia,Western Asia,2012,2884239,74.74,7505.124574281119
ARM,Armenia,Western Asia,2013,2897593,75.15,7717.06096439355
ARM,Armenia,Western Asia,2014,2912403,75.31,7954.195330453924
ARM,Armenia,Western Asia,2015,2925559,75.32,8171.832353748463
ARM,Armenia,Western Asia,2016,2936147,75.37,8158.634793830145
ARM,Armenia,Western Asia,2017,2944789,75.61,8744.731367510542
ARM,Armenia,Western Asia,2018,2951741,75.76,9177.744159125072
ARM,Armenia,Western Asia,2019,2957728,75.9,9727.630505239156
ARM,Armenia,Western Asia,2020,2963234,76.04,10193.740866229262
AUS,Australia,Oceania,1950,8177348,69.21,13465.979434897476
AUS,Australia,Oceania,1951,8398224,68.91,13640.026748512542
AUS,Australia,Oceania,1952,8595064,69.31,13477.037518277932
AUS,Australia,Oceania,1953,8782177,69.9,13636.026693609114
AUS,Australia,Oceania,1954,8970121,70.05,14153.989673049004
AUS,Australia,Oceania,1955,9165700,70.37,14585.028966691032
AUS,Australia,Oceania,1956,9371781,70.26,14731.991710006881
AUS,Australia,Oceania,1957,9587459,70.54,14698.993758408771
AUS,Australia,Oceania,1958,9808595,71.09,15090.030733249767
AUS,Australia,Oceania,1959,10028799,70.66,15676.951946090454
AUS,Australia,Oceania,1960,10242070,71.11,15971.966604407116
AUS,Australia,Oceania,1961,10445836,71.38,15678.496196953503
AUS,Australia,Oceania,1962,10643420,71.15,16311.298436029021
AUS,Australia,Oceania,1963,10845179,71.22,16939.50832900038
AUS,Australia,Oceania,1964,11065419,70.88,17700.45942227764
AUS,Australia,Oceania,1965,11313186,71.21,18194.697762416352
AUS,Australia,Oceania,1966,11593402,71.05,18305.153224221845
AUS,Australia,Oceania,1967,11899644,71.34,19130.992490195506
AUS,Australia,Oceania,1968,12215704,70.97,19816.950377972484
AUS,Australia,Oceania,1969,12518931,71.38,20493.922364457478
AUS,Australia,Oceania,1970,12793030,71.05,21254.386177473203
AUS,Australia,Oceania,1971,13033130,71.31,21664.020845337996
AUS,Australia,Oceania,1972,13244163,71.63,21805.832501457433
AUS,Australia,Oceania,1973,13431790,71.89,22575.62097084603
AUS,Australia,Oceania,1974,13605574,72.06,22699.079068622905
AUS,Australia,Oceania,1975,13773290,72.55,22957.62305157301
AUS,Australia,Oceania,1976,13935722,72.89,23568.42365253842
AUS,Australia,Oceania,1977,14092545,73.28,23480.854593687654
AUS,Australia,Oceania,1978,14249403,73.7,23798.611071635773
AUS,Australia,Oceania,1979,14413002,74.11,24679.66076740987
AUS,Australia,Oceania,1980,14588400,74.42,24768.2405198651
AUS,Australia,Oceania,1981,14777241,74.69,25123.76972128965
AUS,Australia,Oceania,1982,14979203,74.85,24626.610641433992
AUS,Australia,Oceania,1983,15194644,75.18,24261.37789078836
AUS,Australia,Oceania,1984,15423156,75.36,25590.3525841274
AUS,Australia,Oceania,1985,15663672,75.5,26492.638507752206
AUS,Australia,Oceania,1986,15917580,75.84,26615.666451809884
AUS,Australia,Oceania,1987,16183159,76.04,27441.181292231016
AUS,Australia,Oceania,1988,16452258,76.26,28132.00473758678
AUS,Australia,Oceania,1989,16713989,76.43,28790.7333192573
AUS,Australia,Oceania,1990,16960600,76.87,28669.504616581962
AUS,Australia,Oceania,1991,17189235,77.31,28194.27391620395
AUS,Australia,Oceania,1992,17402179,77.44,27969.370962107678
AUS,Australia,Oceania,1993,17603211,77.85,28813.095519902592
AUS,Australia,Oceania,1994,17798526,77.87,29644.645854381426
AUS,Australia,Oceania,1995,17993083,78.19,30411.686535320267
AUS,Australia,Oceania,1996,18189274,78.32,31178.924458447324
AUS,Australia,Oceania,1997,18387205,78.63,32055.0078165768
AUS,Australia,Oceania,1998,18587027,78.93,33174.48239570535
AUS,Australia,Oceania,1999,18788187,79.26,34461.65401696289
AUS,Australia,Oceania,2000,18991434,79.55,35392.58804785358
AUS,Australia,Oceania,2001,19194676,79.95,35592.78624968715
AUS,Australia,Oceania,2002,19401366,80.15,36567.94062851038
AUS,Australia,Oceania,2003,19624163,80.49,37197.96864712141
AUS,Australia,Oceania,2004,19879654,80.81,38260.374149368996
AUS,Australia,Oceania,2005,20178543,81.15,38968.62127260625
AUS,Australia,Oceania,2006,20526300,81.4,39471.0201059129
AUS,Australia,Oceania,2007,20916339,81.4,40733.13212221317
AUS,Australia,Oceania,2008,21332293,81.52,41385.37755880252
AUS,Australia,Oceania,2009,21750852,81.69,41326.38114589718
AUS,Australia,Oceania,2010,22154687,81.96,41529.76749344281
AUS,Australia,Oceania,2011,22538002,82.13,41965.3436892942
AUS,Australia,Oceania,2012,22903951,82.48,42847.760196483134
AUS,Australia,Oceania,2013,23254912,82.62,43218.39618227753
AUS,Australia,Oceania,2014,23596426,82.54,43672.29172756925
AUS,Australia,Oceania,2015,23932499,82.48,44053.9034390015
AUS,Australia,Oceania,2016,24262710,82.5,44605.487185891434
AUS,Australia,Oceania,2017,24584619,82.39,44887.8219345193
AUS,Australia,Oceania,2018,24898153,82.55,45439.113495687816
AUS,Australia,Oceania,2019,25203200,82.7,45495.016505840525
AUS,Australia,Oceania,2020,25499881,82.85,45796.68430609539
AUT,Austria,Western Europe,1950,6936442,65.05,6426
AUT,Austria,Western Europe,1951,6931346,65.44,6865
AUT,Austria,Western Europe,1952,6931194,66.98,6878
AUT,Austria,Western Europe,1953,6935149,67.48,7173
AUT,Austria,Western Europe,1954,6942617,67.51,7897
AUT,Austria,Western Europe,1955,6953404,67.79,8762
AUT,Austria,Western Europe,1956,6967624,67.91,9357
AUT,Austria,Western Europe,1957,6985724,67.68,9911
AUT,Austria,Western Europe,1958,7008415,68.69,10241
AUT,Austria,Western Europe,1959,7036554,68.62,10492
AUT,Austria,Western Europe,1960,7070773,68.99,11302
AUT,Austria,Western Europe,1961,7111139,69.96,11864.612424816896
AUT,Austria,Western Europe,1962,7156836,69.75,12105.213923722718
AUT,Austria,Western Europe,1963,7205991,69.89,12547.197131248151
AUT,Austria,Western Europe,1964,7256091,70.38,13242.421226525412
AUT,Austria,Western Europe,1965,7305154,70.17,13566.408979331578
AUT,Austria,Western Europe,1966,7352239,70.49,14261.913955735117
AUT,Austria,Western Europe,1967,7397168,70.37,14619.919406994677
AUT,Austria,Western Europe,1968,7439581,70.52,15225.991893898326
AUT,Austria,Western Europe,1969,7479340,70.29,16164.394184513607
AUT,Austria,Western Europe,1970,7516238,70.34,17294.290042438784
AUT,Austria,Western Europe,1971,7550339,70.48,18138.788205403758
AUT,Austria,Western Europe,1972,7581120,70.72,19196.767759908827
AUT,Austria,Western Europe,1973,7607067,71.09,20069.758817688868
AUT,Austria,Western Europe,1974,7626290,71.26,20873.05885299405
AUT,Austria,Western Europe,1975,7637686,71.55,20899.52375627906
AUT,Austria,Western Europe,1976,7640755,71.95,21943.51212674664
AUT,Austria,Western Europe,1977,7636573,72.26,23012.80954166221
AUT,Austria,Western Europe,1978,7627762,72.45,22999.799941319616
AUT,Austria,Western Europe,1979,7617883,72.66,24350.465870898777
AUT,Austria,Western Europe,1980,7609750,72.83,24969.02000722757
AUT,Austria,Western Europe,1981,7604512,73.07,24950.187467650783
AUT,Austria,Western Europe,1982,7602177,73.28,25448.23673534568
AUT,Austria,Western Europe,1983,7603100,73.51,26295.98453262485
AUT,Austria,Western Europe,1984,7607296,73.87,26436.594553439223
AUT,Austria,Western Europe,1985,7614874,74.19,27069.653417771588
AUT,Austria,Western Europe,1986,7625395,74.59,27733.90755495289
AUT,Austria,Western Europe,1987,7639351,74.96,28222.16180405901
AUT,Austria,Western Europe,1988,7658856,75.33,29099.12394227023
AUT,Austria,Western Europe,1989,7686564,75.56,30283.8823692875
AUT,Austria,Western Europe,1990,7723954,75.83,31341.84900635089
AUT,Austria,Western Europe,1991,7772698,75.87,32098.506850517027
AUT,Austria,Western Europe,1992,7830938,76.08,32411.8260162448
AUT,Austria,Western Europe,1993,7892089,76.23,32315.018241684807
AUT,Austria,Western Europe,1994,7947215,76.56,32964.12642667903
AUT,Austria,Western Europe,1995,7990113,76.85,33791.76239434911
AUT,Austria,Western Europe,1996,8017852,77.09,34539.05110745371
AUT,Austria,Western Europe,1997,8032873,77.58,35222.26730087728
AUT,Austria,Western Europe,1998,8041054,77.8,36443.729889141396
AUT,Austria,Western Europe,1999,8051116,78.04,37666.45518459801
AUT,Austria,Western Europe,2000,8069276,78.29,38844.377116360876
AUT,Austria,Western Europe,2001,8097755,78.73,39186.2929910821
AUT,Austria,Western Europe,2002,8134403,78.92,39638.065633089485
AUT,Austria,Western Europe,2003,8175855,79.03,39816.75311022517
AUT,Austria,Western Europe,2004,8216810,79.41,40652.75940419701
AUT,Austria,Western Europe,2005,8253656,79.64,41282.917533757165
AUT,Austria,Western Europe,2006,8285345,80.1,42498.0492665061
AUT,Austria,Western Europe,2007,8313731,80.22,43939.47795520447
AUT,Austria,Western Europe,2008,8341525,80.44,44441.7537560578
AUT,Austria,Western Europe,2009,8372658,80.35,42656.824153094516
AUT,Austria,Western Europe,2010,8409945,80.58,43336.19304287959
AUT,Austria,Western Europe,2011,8453501,80.79,44452.70663598431
AUT,Austria,Western Europe,2012,8502230,81.02,44551.60587281219
AUT,Austria,Western Europe,2013,8556191,81.21,44301.13820507279
AUT,Austria,Western Europe,2014,8615205,81.39,44246.88675429081
AUT,Austria,Western Europe,2015,8678667,81.48,44253.800727692396
AUT,Austria,Western Europe,2016,8747306,81.69,44670.66774616093
AUT,Austria,Western Europe,2017,8819902,81.77,45493.02248483033
AUT,Austria,Western Europe,2018,8891383,81.87,46473.31017008265
AUT,Austria,Western Europe,2019,8955108,81.98,46872.578197828545
AUT,Austria,Western Europe,2020,9006400,82.11,47344.99911174276
AZE,Azerbaijan,Western Asia,1950,2927926,55.22,3733.0064554227124
AZE,Azerbaijan,Western Asia,1951,2987264,55.4,3702.295439238045
AZE,Azerbaijan,Western Asia,1952,3060014,55.77,3891.4153670538763
AZE,Azerbaijan,Western Asia,1953,3142813,56.15,4008.1549296760577
AZE,Azerbaijan,Western Asia,1954,3233167,56.52,4150.618083445736
AZE,Azerbaijan,Western Asia,1955,3329373,56.89,4444.445674005286
AZE,Azerbaijan,Western Asia,1956,3430666,57.26,4805.272426112015
AZE,Azerbaijan,Western Asia,1957,3537022,57.63,4837.101525803345
AZE,Azerbaijan,Western Asia,1958,3649189,57.99,5130.913354994767
AZE,Azerbaijan,Western Asia,1959,3768336,58.36,5004.9228704659035
AZE,Azerbaijan,Western Asia,1960,3895398,58.73,5403.248197488421
AZE,Azerbaijan,Western Asia,1961,4030325,59.11,5630.548338409433
AZE,Azerbaijan,Western Asia,1962,4171428,59.48,5708.086802648877
AZE,Azerbaijan,Western Asia,1963,4315127,59.86,5512.071427329949
AZE,Azerbaijan,Western Asia,1964,4456691,60.24,6160.416710963358
AZE,Azerbaijan,Western Asia,1965,4592601,60.61,6451.487217374207
AZE,Azerbaijan,Western Asia,1966,4721528,60.98,6709.077689468325
AZE,Azerbaijan,Western Asia,1967,4843872,61.35,6954.535080200302
AZE,Azerbaijan,Western Asia,1968,4960237,61.7,7311.840918286767
AZE,Azerbaijan,Western Asia,1969,5071930,62.03,7368.764609527339
AZE,Azerbaijan,Western Asia,1970,5180032,62.31,7885.8065388399145
AZE,Azerbaijan,Western Asia,1971,5284518,63.03,8041.232665684931
AZE,Azerbaijan,Western Asia,1972,5385266,63.65,8031.9544187789425
AZE,Azerbaijan,Western Asia,1973,5483088,64.33,8651.340635787717
AZE,Azerbaijan,Western Asia,1974,5579071,64.97,8653.598566499692
AZE,Azerbaijan,Western Asia,1975,5674129,65.51,8655.8321263052
AZE,Azerbaijan,Western Asia,1976,5768730,66.09,8658.041211323809
AZE,Azerbaijan,Western Asia,1977,5863138,66.38,8660.22571667254
AZE,Azerbaijan,Western Asia,1978,5957927,66.57,8662.385537788563
AZE,Azerbaijan,Western Asia,1979,6053635,66.66,8664.520569542101
AZE,Azerbaijan,Western Asia,1980,6150735,66.65,8666.630706248929
AZE,Azerbaijan,Western Asia,1981,6249312,66.64,9044.585449246253
AZE,Azerbaijan,Western Asia,1982,6349555,66.87,9439.49669039799
AZE,Azerbaijan,Western Asia,1983,6452067,66.98,9637.739137550803
AZE,Azerbaijan,Western Asia,1984,6557581,66.8,10042.643180312984
AZE,Azerbaijan,Western Asia,1985,6666447,67.1,10263.011124066537
AZE,Azerbaijan,Western Asia,1986,6778631,67.11,10370.602083222999
AZE,Azerbaijan,Western Asia,1987,6893486,67.17,10749.039659324759
AZE,Azerbaijan,Western Asia,1988,7010027,67.06,11127.05408267329
AZE,Azerbaijan,Western Asia,1989,7126877,67.45,10027.294533355915
AZE,Azerbaijan,Western Asia,1990,7242758,67.42,8789.71453029357
AZE,Azerbaijan,Western Asia,1991,7357945,66.77,8593.74052863945
AZE,Azerbaijan,Western Asia,1992,7471924,64.63,6551.538524615615
AZE,Azerbaijan,Western Asia,1993,7581754,64.45,4962.174643097099
AZE,Azerbaijan,Western Asia,1994,7683704,63.48,3931.1272409764874
AZE,Azerbaijan,Western Asia,1995,7775418,65.01,3427.55108535644
AZE,Azerbaijan,Western Asia,1996,7855558,65.31,3437.2226760976114
AZE,Azerbaijan,Western Asia,1997,7925668,65.63,3601.6691268168183
AZE,Azerbaijan,Western Asia,1998,7989903,65.91,3924.410642532206
AZE,Azerbaijan,Western Asia,1999,8054126,66.32,4177.989707759724
AZE,Azerbaijan,Western Asia,2000,8122743,66.8,4603.76986628778
AZE,Azerbaijan,Western Asia,2001,8197295,67.23,5020.494927778005
